title,price_sale,price_base,brand,cpu_brand,cpu_detail,cpu_cores,cpu_threads,ram_size,storage_size,storage_type,screen_size,raw_specs_count,price_sale_clean,brand_score,cpu_gen,cpu_performance_score,cpu_brand_Intel,cpu_brand_AMD,cpu_brand_Apple,ram_type_DDR3,ram_type_DDR3L,ram_type_DDR4,ram_type_DDR4X,ram_type_DDR4X4266MHZ,ram_type_DDR5,ram_type_DDR5X,ram_type_DDR6,ram_type_RAM_TYPE,gpu_info,screen_res,screen_tech,battery,gpu_brand,gpu_vram,gpu_class,gpu_brand_te,gpu_class_te,screen_brightness_nits,screen_srgb_percent,screen_ntsc_percent,screen_anti_glare,battery_wh,battery_cells,screen_res_cleaned,screen_res_cleaned_1080x1920,screen_res_cleaned_1200x1920,screen_res_cleaned_1366x768,screen_res_cleaned_1440x2560,screen_res_cleaned_1600x2560,screen_res_cleaned_1920x1080,screen_res_cleaned_1920x1200,screen_res_cleaned_1920x1280,screen_res_cleaned_2048x1280,screen_res_cleaned_2160x1350,screen_res_cleaned_2160x1440,screen_res_cleaned_2160x3840,screen_res_cleaned_2240x1400,screen_res_cleaned_2256x1504,screen_res_cleaned_2560x1080,screen_res_cleaned_2560x1440,screen_res_cleaned_2560x1600,screen_res_cleaned_2880x1620,screen_res_cleaned_2880x1800,screen_res_cleaned_2880x1920,screen_res_cleaned_3000x1876,screen_res_cleaned_3000x2000,screen_res_cleaned_3072x1920,screen_res_cleaned_3200x1800,screen_res_cleaned_3200x2000,screen_res_cleaned_3456x2160,screen_res_cleaned_3840x2160,screen_res_cleaned_3840x2400,screen_res_cleaned_720x1280,screen_res_cleaned_N/A,gpu_brand_AMD,gpu_brand_Intel,gpu_brand_NVIDIA,gpu_brand_Other,gpu_brand_Unknown,gpu_class_Discrete,gpu_class_Integrated,gpu_class_Unknown
Laptop HP 14-DQ0003DX Celeron - Cũ Đẹp,3790000.0,,HP,Intel,,,,4,64.0,eMMC,14.0,21,3790000.0,14.255501691093574,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel UHD Graphics 600,1366 x 768 pixels,"LED, 60 Hz, 220 nits, 45% NTSC","3 cell, 45W",Intel,0,Integrated,14668579.29948839,14561476.466795616,220.0,100.0,45.0,0.0,50.0,3.0,1366x768,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Lenovo ThinkBook 16 G6 IRL 21KH00Q0VN - Cũ Đẹp,13690000.0,20490000.0,Lenovo,Intel,,,,16,512.0,SSD,16.0,26,13690000.0,18.146762225969645,0,40.0,1,0,0,0,0,0,0,0,1,0,0,0,Intel UHD Graphics,1920 x 1200 pixels (WUXGA),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 45% NTSC",71Wh,Intel,0,Integrated,14644380.094043886,14566309.685779074,300.0,100.0,45.0,1.0,71.0,3.0,1920x1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop MSI Gaming GF63 Thin 11UC-1228VN - Cũ Đẹp,11990000.0,20990000.0,MSI,Intel,,,,8,512.0,,15.6,22,11990000.0,18.94291379310345,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,"NVIDIA GeForce RTX 3050, 4GB GDDR6",1920 x 1080 pixels (FullHD),Tần số quét 144Hz,3-Cell 52.4 (Whr),NVIDIA,4,Discrete,21962005.347593583,21636442.211055275,300.0,100.0,45.0,0.0,50.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop HP Pavilion 15-cs3116TX 9AV24PA - Cũ Xước Cấn,6890000.0,,HP,Intel,Core i5 1035G1,,,,256.0,SSD,15.6,13,6890000.0,14.255501691093574,1,53.0,1,0,0,0,0,0,0,0,0,0,0,0,NVIDIA GeForce MX250 2GB GDDR5 + Intel UHD Graphics,1920 x 1080 pixels (FullHD),"IPS, Anti-Glare with 45% NTSC, 250 nits",3 Cell 41WHr,NVIDIA,2,Discrete,21658765.770707622,21341011.81304571,250.0,100.0,45.0,0.0,41.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Lenovo LOQ 15IAX9 83GS001QVN - Cũ Trầy Xước,17690000.0,26990000.0,Lenovo,Intel,,,,12,512.0,SSD,15.6,27,17690000.0,18.146762225969645,0,40.0,1,0,0,0,0,0,0,0,1,0,0,0,"NVIDIA GeForce RTX 4050 6GB GDDR6, Boost Clock 2370MHz, TGP 105W",1920 x 1080 pixels (FullHD),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 100% sRGB, G-SYNC",60Wh,NVIDIA,6,Discrete,21658765.770707622,21341011.81304571,300.0,100.0,45.0,1.0,60.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Gaming Acer Nitro 5 Tiger AN515-58-52SP NH.QFHSV.001 - Cũ Đẹp,14990000.0,,Gaming,Intel,Core i5 Alder,,,24,512.0,SSD,15.6,22,14990000.0,16.09766355140187,0,50.0,1,0,0,0,0,1,0,0,0,0,0,0,"NVIDIA GeForce RTX 3050, 4 GB",1920 x 1080 pixels (FullHD),"Tần số quét 144Hz, TFT, LED Backlit, Công nghệ IPS, Acer ComfyView","4-cell Li-ion, 57.5 Wh",NVIDIA,4,Discrete,21783896.94041868,21386385.66380616,300.0,100.0,45.0,0.0,5.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Dell Vostro 5402 70231338 - Cũ đẹp,10590000.0,25990000.0,Dell,Intel,,,,16,512.0,SSD,14.0,17,10590000.0,15.367008343265791,0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,NVIDIA GEFORCE MX330 2GB GDDR5,1920 x 1080 pixels (FullHD),Anti-glare LED Backlight Non-Touch Narrow Border,3-Cell 40WHr,NVIDIA,2,Discrete,21603861.43931257,21346578.81398885,300.0,100.0,45.0,0.0,40.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Gaming MSI GF63 12UCX-841VN - Cũ Đẹp,11790000.0,17990000.0,Gaming,Intel,Core i5 -,8,12,8,512.0,SSD,15.6,23,11790000.0,16.09766355140187,0,50.0,1,0,0,0,0,1,0,0,0,0,0,0,NVIDIA GeForce RTX 2050 Laptop GPU 4GB GDDR6,1920 x 1080 pixels (FullHD),Độ phủ màu 45% NTSC,52Whr,NVIDIA,4,Discrete,21658765.770707622,21341011.81304571,300.0,100.0,45.0,0.0,52.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Asus Gaming TUF FX506LH HN188W - Cũ Xước Cấn,10690000.0,21990000.0,Asus,Intel,,,,8,512.0,SSD,15.6,18,10690000.0,19.129988593155893,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,NVIDIA® GeForce® GTX 1650 4GB GDDR6,1920 x 1080 pixels (FullHD),"Value IPS-level, 144Hz, 45% NTSC, 62.5% SRGB, anti-glare display","3-cell, 48WHrs",NVIDIA,4,Discrete,21989757.80409042,21652199.08583037,300.0,62.5,45.0,0.0,48.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Asus Vivobook M7400QC KM013W - Cũ đẹp,15690000.0,,Asus,AMD,,,,16,512.0,SSD,14.0,21,15690000.0,19.129988593155893,0,40.0,0,1,0,0,0,1,0,0,0,0,0,0,NVIDIA® GeForce RTX™ 3050 4GB GDDR6,2880 x 1800 pixels,"Tần số quét 90Hz, 100% DCI-P3",3 cell /63WHrs,NVIDIA,4,Discrete,21962005.347593583,21636442.211055275,300.0,100.0,45.0,0.0,63.0,3.0,2880x1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Acer Aspire 3 A315-58-54M5 - Cũ Xước Cấn,6890000.0,,Acer,Intel,Core i5 -,,,8,512.0,SSD,15.6,21,6890000.0,14.483635983263598,0,50.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel UHD,1920 x 1080 pixels (FullHD),"Acer ComfyView LED-backlit, Tần số quét 60 Hz","2 Cell, 36.7 W",Intel,0,Integrated,14665286.283891547,14587476.470588235,300.0,100.0,45.0,0.0,50.0,2.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop ASUS Vivobook 14 X1404ZA-NK386W - Cũ Trầy Xước,11990000.0,,ASUS,Intel,,,8,8,512.0,SSD,14.0,22,11990000.0,19.129988593155893,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel UHD Graphics,1080 x 1920 pixels (FullHD),"Tỷ lệ khung hình 16:9, Độ phủ màu 45% NTSC, Màn hình chống chói, Đèn nền LED","42WHrs, 3S1P, 3-cell Li-ion",Intel,0,Integrated,14668579.29948839,14561476.466795616,300.0,100.0,45.0,1.0,42.0,3.0,1080x1920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop HP Gaming Victus 15-FB1023AX 94F20PA - Cũ Trầy Xước,13190000.0,24490000.0,HP,AMD,Ryzen 5 7535HS,6,12,8,512.0,SSD,15.6,19,13190000.0,14.255501691093574,7,122.85,0,1,0,0,0,0,0,0,1,0,0,0,NVIDIA GeForce RTX 2050 4GB GDD6,1920 x 1080 pixels (FullHD),"Micro-edge, Chống chói, Độ sáng tối đa 250 nits, Độ phủ màu 45% NTSC","52.5 Wh , 3 Cell",NVIDIA,4,Discrete,21658765.770707622,21341011.81304571,250.0,100.0,45.0,1.0,5.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop HP Pavilion 14-DV0041TU 2H3L0PA - Cũ Trầy Xước,6290000.0,,HP,Intel,,,,4,256.0,SSD,14.0,22,6290000.0,14.255501691093574,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel® Iris® Xe Graphics,1920 x 1080 pixels (FullHD),"Chống chói Anti Glare, LED Backlit",Li-Ion 3 Cell 41 Wh,Intel,0,Integrated,14665286.283891547,14587476.470588235,300.0,100.0,45.0,1.0,41.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop ASUS ZenBook UP5401ZA-KN005W - Cũ Xước Cấn,11990000.0,21990000.0,ASUS,Intel,,,,8,,,14.0,23,11990000.0,19.129988593155893,0,40.0,1,0,0,0,0,0,0,0,1,0,0,0,Intel Iris Xe Graphics,2880 x 1800 pixels,"Tần số quét 90Hz, độ sáng 550nit, độ phủ màu 100% DCI-P3","63WHrs, 3S1P, 3-cell Li-ion",Intel,0,Integrated,14604040.848389631,14585734.54782043,300.0,100.0,45.0,0.0,63.0,3.0,2880x1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Acer Gaming Predator Helios Neo 16 PHN16-71-74BA - Cũ Trầy Xước,27890000.0,,Acer,Intel,Core i7 Raptor,16,24,16,512.0,SSD,16.0,23,27890000.0,14.483635983263598,0,80.5,1,0,0,0,0,0,0,0,1,0,0,0,"NVIDIA GeForce RTX 4060, 8 GB",2560 x 1600 pixel (2K),"100% sRGB, Acer ComfyView, 500 nits brightness","4-cell Li-ion, 90 Wh",NVIDIA,8,Discrete,21962005.347593583,21636442.211055275,500.0,100.0,45.0,0.0,90.0,3.0,2560x1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Acer Aspire 5 A514-56P-35X7 NX.KHRSV.001 - Cũ Trầy Xước,7190000.0,,Acer,Intel,,,,8,512.0,SSD,14.0,19,7190000.0,14.483635983263598,0,40.0,1,0,0,0,0,0,0,0,1,0,0,0,Intel UHD Graphics,1920 x 1200 pixels (FullHD+),,3 cell 50 Wh,Intel,0,Integrated,14604040.848389631,14585734.54782043,300.0,100.0,45.0,0.0,50.0,3.0,1920x1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop MSI Gaming Thin 15 B13UC-1411VN V2 - Cũ Đẹp,15990000.0,21990000.0,MSI,Intel,,,,24,512.0,SSD,15.6,28,15990000.0,18.94291379310345,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,NVIDIA GeForce RTX 3050 Laptop GPU + Intel UHD Graphics,1920 x 1080 pixels (FullHD),"Độ phủ màu 45% NTSC, Màn hình chống chói","3-cell, 52.4WHr",NVIDIA,0,Discrete,21658765.770707622,21341011.81304571,300.0,100.0,45.0,1.0,4.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Lenovo ThinkPad X1 Carbon Gen 12 21KC008PVN - Đã Kích Hoạt,18490000.0,,Lenovo,Intel,,16,22,32,1024.0,SSD,14.0,25,18490000.0,18.146762225969645,0,40.0,1,0,0,0,0,0,0,0,0,1,0,0,Intel Arc Graphics,2880 x 1800 pixels,"Độ sáng 400nits, Chống chói/Chống phản chiếu/Chống nhòe, Độ phủ màu 100% DCI-P3, DisplayHDR True Black 500, Dolby Vision",57Wh (USB-C mỏng 65W (3 chân)),Intel,0,Integrated,14668579.29948839,14561476.466795616,400.0,100.0,45.0,1.0,57.0,3.0,2880x1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Gaming Acer Nitro 5 Tiger AN515-58-5046 - Cũ Xước Cấn,14190000.0,,Gaming,Intel,,,,16,512.0,,15.6,20,14190000.0,16.09766355140187,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,NVIDIA® GeForce® RTX 3050Ti 4G-GDDR6,1920 x 1080 pixels (FullHD),,4 Cell,NVIDIA,4,Discrete,21783896.94041868,21386385.66380616,300.0,100.0,45.0,0.0,50.0,4.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop ASUS Gaming ROG Zephyrus G14 GA403UI-G14.R94070 - Cũ Đẹp,38290000.0,41990000.0,ASUS,AMD,,,,32,1024.0,SSD,14.0,20,38290000.0,19.129988593155893,0,40.0,0,1,0,0,0,0,0,0,0,1,0,0,"NVIDIA® GeForce RTX™ 4070 Laptop GPU ROG Boost: 1655MHz* at 90W (1605MHz Boost Clock+50MHz OC, 65W+25W Dynamic Boost) 8GB GDDR6",2880 x 1800 pixels,"ROG Nebula Display, 16:10 aspect ratio OLED Glossy display DCI-P3: 100% Refresh Rate: 120Hz Response Time: 0.2ms G-Sync / Adaptive-Sync Pantone Validated MUX Switch + NVIDIA® Advanced Optimus Support Dolby Vision HDR : Yes","73WHrs, 180W",NVIDIA,8,Discrete,21658765.770707622,21341011.81304571,300.0,100.0,45.0,0.0,73.0,3.0,2880x1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop ASUS TUF Gaming F15 FX506HC-HN144W - Cũ Trầy Xước,11990000.0,22100000.0,ASUS,Intel,,,,8,512.0,SSD,15.6,23,11990000.0,19.129988593155893,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,NVIDIA GeForce RTX 3050,1920 x 1080 pixels (FullHD),"Tần số quét 144Hz, Màn hình chống loá, Độ phủ màu 62.5%sRGB, 47.34%Adobe, 45% NTSC, Độ sáng 250nits, Adaptive-Sync","48WHrs, 3S1P, 3-cell Li-ion",NVIDIA,0,Discrete,21658765.770707622,21341011.81304571,250.0,62.5,45.0,0.0,48.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Gigabyte G5 KF-E3PH333SH - Đã kích Hoạt,16990000.0,25990000.0,Gigabyte,Intel,,12,16,8,512.0,SSD,15.6,23,16990000.0,19.843333333333334,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,NVidia Geforce RTX 4060 8GB GDDR6 + Intel Iris Xe Graphics,1920 x 1080 pixels (FullHD),"Độ phủ màu 45% NTSC, Viền mỏng",Lithium-Ion 54Wh,NVIDIA,8,Discrete,21783896.94041868,21386385.66380616,300.0,100.0,45.0,0.0,54.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Dell XPS 13 9305 - Cũ Đẹp,16490000.0,,Dell,Intel,,,,16,512.0,SSD,13.3,16,16490000.0,15.367008343265791,0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,Intel Iris Xe Graphics,1920 x 1080 pixels (FullHD),"Tấm nền IPS, Tần số quét 60 Hz",7 giờ sử dụng liên tục với Microsoft Word,Intel,0,Integrated,14665286.283891547,14587476.470588235,300.0,100.0,45.0,0.0,50.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad 3 14IAU7 82RJ0019VN - Cũ Xước Cấn,7590000.0,,Lenovo,Intel,,,,8,512.0,SSD,14.0,22,7590000.0,18.146762225969645,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Integrated Intel Iris Xe Graphics functions as UHD Graphics,1920 x 1080 pixels (FullHD),TN 250nits Anti-glare,"3 Cell, 45Wh",Intel,0,Integrated,14604040.848389631,14585734.54782043,250.0,100.0,45.0,0.0,45.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop HP 240 G8 518V5PA - Cũ Xước Cấn,7090000.0,16300000.0,HP,Intel,Core i5 1135G7-,,8,4,256.0,SSD,14.0,18,7090000.0,14.255501691093574,1,53.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel UHD Graphics,1920 x 1080 pixels (FullHD),"Màn hình chống loá, 250 nits, 45% NTSC","3-cell, 41 Wh Li-ion",Intel,0,Integrated,14644380.094043886,14566309.685779074,250.0,100.0,45.0,0.0,41.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Acer Nitro 5 AN515-55-77P9 (NH.Q7NSV.003) - Cũ Trầy Xước,9990000.0,26990000.0,Acer,Intel,,,,8,512.0,SSD,15.6,15,9990000.0,14.483635983263598,0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,NVIDIA GeForce GTX 1650 TI 4GB GDDR6 + Intel UHD Graphics,1920 x 1080 pixels (FullHD),"15.6"" FHD (1920 x 1080) IPS, 144Hz, Anti-Glare",4 Cell 57.5WHr,NVIDIA,4,Discrete,21658765.770707622,21341011.81304571,300.0,100.0,45.0,0.0,5.0,4.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop ASUS TUF Gaming A15 FA507NU-LP131W - Đã Kích Hoạt,19190000.0,29490000.0,ASUS,AMD,Ryzen 5 7535HS,6,12,16,1024.0,SSD,15.6,22,19190000.0,19.129988593155893,7,122.85,0,1,0,0,0,0,0,0,1,0,0,0,NVIDIA GeForce RTX 4050 Laptop GPU 6GB GDDR6,1920 x 1080 pixels (FullHD),"Độ sáng 250nits, Độ phủ màu 100% sRGB, Màn hình chống chói, G-Sync, 16:9",90WHrs,NVIDIA,6,Discrete,21658765.770707622,21341011.81304571,250.0,100.0,45.0,1.0,90.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Asus VivoBook 14 OLED A1405VA-KM095W - Cũ Trầy Xước,12290000.0,20990000.0,Asus,Intel,,12,16,16,512.0,SSD,14.0,21,12290000.0,19.129988593155893,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel Iris Xe Graphics,2880 x 1800 pixels,"Thời gian phản hồi 0,2ms, Độ sáng tối đa 600nits HDR, Độ phủ màu 100% DCI-P3","50WHrs, 3-cell Li-ion",Intel,0,Integrated,14665286.283891547,14587476.470588235,600.0,100.0,45.0,0.0,50.0,3.0,2880x1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop MSI Gaming GF63 Thin 11UC-444VN - Cũ Trầy Xước,11490000.0,22490000.0,MSI,Intel,Core i5 11400H,,12,16,512.0,SSD,15.6,22,11490000.0,18.94291379310345,11,107.9,1,0,0,0,0,1,0,0,0,0,0,0,"Intel UHD (Onboard)
NVIDIA GeForce RTX 3050 4 GB GDDR6 (Card rời)",1920 x 1080 pixels (FullHD),"IPS LCD LED Backlit, True Tone, 60 Hz, 300 nits, 72% NTSC",Li-po 3 Cell,NVIDIA,4,Discrete,21962005.347593583,21636442.211055275,300.0,100.0,72.0,0.0,50.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop ASUS Vivobook 15 X1504VA-NJ1969W - Cũ Trầy Xước,9890000.0,15990000.0,ASUS,Intel,,10,12,16,512.0,SSD,15.6,24,9890000.0,19.129988593155893,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel Iris Xe Graphics,1920 x 1080 pixels (FullHD),"Độ sáng 250nits, Độ phủ màu 45% NTSC, Màn hình chống chói, TÜV Rheinland-certified","42WHrs, 3S1P, 3-cell Li-ion",Intel,0,Integrated,14668579.29948839,14561476.466795616,250.0,100.0,45.0,1.0,42.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop HP Envy NEW 2020 13-BA1027TU 2K0B1PA - Cũ Trầy Xước,9690000.0,22590000.0,HP,Intel,,,,8,256.0,SSD,13.3,22,9690000.0,14.255501691093574,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel Iris Xe Graphics,1920 x 1080 pixels (FullHD),"13.3"" FHD (1920 x 1080) IPS with 72% NTSC, BrightView Micro-Edge, 300 nits",3 Cell 51WHr,Intel,0,Integrated,14644380.094043886,14566309.685779074,300.0,100.0,72.0,0.0,51.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop ASUS Vivobook A515EA-L11970T - Cũ Trầy Xước,7890000.0,,ASUS,Intel,Core i5 1135G7,,,8,512.0,SSD,15.6,22,7890000.0,19.129988593155893,1,53.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel Iris Xe Graphics,1920 x 1080 pixels (FullHD),OLED,Lithium-ion 3 Cell,Intel,0,Integrated,14604040.848389631,14585734.54782043,300.0,100.0,45.0,0.0,50.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop ASUS Zenbook DUO UX8406MA-PZ142W - Cũ Xước Cấn,31990000.0,59990000.0,ASUS,Intel,,16,22,32,1024.0,SSD,14.0,25,31990000.0,19.129988593155893,0,40.0,1,0,0,0,0,0,0,0,0,1,0,0,Intel Arc Graphics,2880 x 1800 pixels,"Thời gian phản hồi 0.2ms, Độ sáng tối đa HDR 500nits, Gam màu 100% DCI-P3, Display HDR True Black 500, 1.07 tỷ màu, Giảm ánh sáng xanh 70%","75WHrs, 4S1P, 4-cell Li-ion",Intel,0,Integrated,14665286.283891547,14587476.470588235,500.0,100.0,45.0,0.0,75.0,3.0,2880x1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Dell Inspiron 14 5440 N5440-C5U165W11IBD2 - Đã Kích Hoạt,19590000.0,26590000.0,Dell,Intel,,,,16,512.0,SSD,14.0,26,19590000.0,15.367008343265791,0,40.0,1,0,0,0,0,0,0,0,1,0,0,0,NVIDIA GeForce MX570A 2GB GDDR6,2240 x 1400 pixels,"Màn hình chống chói, Hỗ trợ ComfortView Plus","Pin liền, 4-Cell Battery, 54WHr (Integrated)",NVIDIA,2,Discrete,21658765.770707622,21341011.81304571,300.0,100.0,45.0,1.0,54.0,3.0,2240x1400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Acer Swift 3 SF314-511-55QE NX.ABNSV.003 - Cũ Trầy Xước,8890000.0,22990000.0,Acer,Intel,Core i5 Tiger,,,16,512.0,SSD,14.0,23,8890000.0,14.483635983263598,0,50.0,1,0,0,0,0,0,1,0,0,0,0,0,Intel Iris Xe Graphics,1920 x 1080 pixels (FullHD),Công nghệ Acer ComfyView,"Li-ion, 56 Wh",Intel,0,Integrated,14720549.78524014,14568172.895677608,300.0,100.0,45.0,0.0,56.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad S340-14IIL 81VV - Cũ Trầy Xước,7090000.0,,Lenovo,Intel,Core i5 Ice,,,8,512.0,SSD,14.0,23,7090000.0,18.146762225969645,0,50.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel UHD Graphics,1920 x 1080 pixels (FullHD),,3-cell Li-ion,Intel,0,Integrated,14720549.78524014,14568172.895677608,300.0,100.0,45.0,0.0,50.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
